0,1,2,3,cbsa_code,year,PM2.5_sample_duration,Ozone_sample_duration,Carbon_monoxide_sample_duration,Sulfur_dioxide_sample_duration,cluster
41.85310541434232,-28.46452012533546,-36.736337108919145,-1.5056365516733576,16700.0,2010.0,0.0,0.0,0.0,0.0,1
95.84972253602916,14.255470189757542,-40.997936569147164,-1.356280559527129,16700.0,2011.0,0.0,0.0,0.0,0.0,1
148.46823111614614,-4.208884302981531,-36.650829279105125,3.1768947515936925,16700.0,2012.0,0.0,0.0,0.0,0.0,4
111.70314195072865,-55.73247641182347,-29.63920813781886,4.231508230081603,16700.0,2013.0,0.0,0.0,0.0,0.0,1
108.16723304465467,-53.012925836231496,-34.74346964860258,2.262268014786127,16700.0,2014.0,0.0,0.0,0.0,0.0,1
42.395364169214524,-29.073225380698908,-36.82939574177758,3.4852061390702698,16700.0,2015.0,0.0,0.0,0.0,0.0,1
31.531297798820685,14.933323287114728,-36.24623503803817,4.128466815773983,16700.0,2016.0,0.0,0.0,0.0,0.0,1
-5.276436832715456,-42.32143829151778,-33.113197913079276,2.680496659301484,16700.0,2017.0,0.0,0.0,0.0,0.0,1
-21.44740665637305,-47.98825409841392,-32.17018762047817,3.8546691360490017,16700.0,2018.0,0.0,0.0,0.0,0.0,1
-62.96928066995177,-6.395738187918389,-36.335493440643944,2.2062804967572305,16700.0,2019.0,0.0,0.0,0.0,0.0,0
54.79599880060223,76.39341404535864,-25.299204298145003,-28.708662645608214,16740.0,2005.0,0.0,0.0,0.0,0.0,1
60.841833109220175,64.64247596900935,-19.979171517083838,-29.339420479671677,16740.0,2006.0,0.0,0.0,0.0,0.0,1
-3.7393326421894555,93.10332978203702,-23.354941478175434,-32.06457032460997,16740.0,2007.0,0.0,0.0,0.0,0.0,1
46.01435165661947,57.282011337936034,-27.90862764807691,-24.53210440564999,16740.0,2008.0,0.0,0.0,0.0,0.0,1
68.03136445080864,-4.559288001302222,-38.59343868782339,-6.399511943451271,16740.0,2009.0,0.0,0.0,0.0,0.0,1
8.025732770708048,40.233000975242405,-43.914742816045106,-10.137753893032349,16740.0,2010.0,0.0,0.0,0.0,0.0,1
-15.118039401854503,32.12141712884227,-42.78898235246971,-10.441984328561894,16740.0,2011.0,0.0,0.0,0.0,0.0,1
-12.622602943654792,65.80869680170257,-48.925996139347205,-7.586674567637554,16740.0,2012.0,0.0,0.0,0.0,0.0,1
-9.710703754053425,-34.09219796882721,-38.10970463778203,-1.2051900661775765,16740.0,2013.0,0.0,0.0,0.0,0.0,1
-21.235700827885488,-26.38199764855358,-38.90318325641599,-3.5196893582643867,16740.0,2014.0,0.0,0.0,0.0,0.0,1
-14.526141467953897,-11.515812411835388,-40.09489923162825,-4.5786052455613415,16740.0,2015.0,0.0,0.0,0.0,0.0,1
-85.32828645829046,13.038197360237877,-41.27031602658857,-5.38039656963372,16740.0,2016.0,0.0,0.0,0.0,0.0,0
-9.16905218483071,-26.78777124031571,-40.95077176298703,-3.1510111240028214,16740.0,2017.0,0.0,0.0,0.0,0.0,1
-31.217518007410884,-19.415484142598302,-39.42665206428274,-3.44599501865513,16740.0,2018.0,0.0,0.0,0.0,0.0,1
-59.2143661836333,-4.595498163371885,-42.83068326919174,-7.851223987569505,16740.0,2019.0,0.0,0.0,0.0,0.0,0
19.11088837633883,-91.8836547652693,203.2876560042655,112.71610159089735,16820.0,2005.0,0.0,0.0,0.0,0.0,3
18.8877325329435,-84.36767581653757,202.55287296202445,112.59226839499351,16820.0,2006.0,0.0,0.0,0.0,0.0,3
18.737248323975724,-79.66042510652007,202.54152710058713,114.05900015456227,16820.0,2007.0,0.0,0.0,0.0,0.0,3
-73.25778289153935,-0.30622676768402995,39.88702584336254,23.87747213482568,16820.0,2008.0,0.0,0.0,0.0,0.0,0
-59.17532359530277,-41.950453827612684,24.727540541805627,19.475200544049454,16820.0,2009.0,0.0,0.0,0.0,0.0,0
-60.839353817353896,-10.443550881938874,23.817688937891532,16.369250628263654,16820.0,2010.0,0.0,0.0,0.0,0.0,0
75.30027626568479,-35.421759352376775,-38.153547771810665,-1.9522200156431615,16820.0,2011.0,0.0,0.0,0.0,0.0,1
36.66877025784648,-23.283689331477706,-40.30078414197452,-2.4976645804964575,16820.0,2012.0,0.0,0.0,0.0,0.0,1
66.2815992376698,-67.51692599338014,-35.498188210593355,-0.41664274681172997,16820.0,2013.0,0.0,0.0,0.0,0.0,1
125.52296080376797,-63.25372693945512,-35.8504646610077,1.2321574689009127,16820.0,2014.0,0.0,0.0,0.0,0.0,1
38.73490064378725,-67.72077328642814,-36.08175253755509,-0.6805006316123761,16820.0,2015.0,0.0,0.0,0.0,0.0,1
29.575130467240047,-21.949952966553507,-40.303708008175136,-0.7349351615541754,16820.0,2016.0,0.0,0.0,0.0,0.0,1
-37.79676310492536,-64.59475814776235,-25.120890711873955,2.2199456746161985,16820.0,2017.0,0.0,0.0,0.0,0.0,1
-57.4087214535192,-51.06254283364418,-3.133553760335249,10.12628185283229,16820.0,2018.0,0.0,0.0,0.0,0.0,0
-109.04715785069611,-77.42925860527589,16.27316985508127,15.766109199206554,16820.0,2019.0,0.0,0.0,0.0,0.0,0
-48.01092640638755,49.28259500605509,2.9302602590892546,4.482562949651408,16860.0,2005.0,1.0,0.0,0.0,0.0,1
-55.249421995134036,34.26156952041371,4.166354876225858,5.20966987868546,16860.0,2006.0,1.0,0.0,0.0,0.0,0
